Left4-VeryLong-OverCrest-KeepIn	<emphasis level="strong">left 4</emphasis> <emphasis level="strong">very long</emphasis> <emphasis level="strong">over crest</emphasis> <emphasis level="strong">keep in</emphasis>
Left5-And	<emphasis level="strong">left 5</emphasis> and
Left5-Brake	<emphasis level="strong">left 5</emphasis> <emphasis level="strong">brake</emphasis>
Left5-DontCut	<emphasis level="strong">left 5</emphasis> <emphasis level="strong">don't cut</emphasis>
Left5-Into	<emphasis level="strong">left 5</emphasis> into
Left5-Long	<emphasis level="strong">left 5</emphasis> <emphasis level="strong">long</emphasis>
Left5-Long-OverBumps	<emphasis level="strong">left 5</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">over bumps</emphasis>
Left5-Long-OverCrest	<emphasis level="strong">left 5</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">over crest</emphasis>
Left5-Long-Tightens	<emphasis level="strong">left 5</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">tightens</emphasis>
Left5-Long-TightensLate	<emphasis level="strong">left 5</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">tightens late</emphasis>
Left5-Opens	<emphasis level="strong">left 5</emphasis> <emphasis level="strong">opens</emphasis>
Left5-OverCrest	<emphasis level="strong">left 5</emphasis> <emphasis level="strong">over crest</emphasis>
Left5-Short-OverCrest	<emphasis level="strong">left 5</emphasis> <emphasis level="strong">short</emphasis> <emphasis level="strong">over crest</emphasis>
Left5-Tighten3-Late	<emphasis level="strong">left 5</emphasis> <emphasis level="strong">tightens 3</emphasis> <emphasis level="strong">late</emphasis>
Left5-Tighten4	<emphasis level="strong">left 5</emphasis> <emphasis level="strong">tightens 4</emphasis>
Left5-Tighten4-Brake	<emphasis level="strong">left 5</emphasis> <emphasis level="strong">tightens 4</emphasis> <emphasis level="strong">brake</emphasis>
Left5-Tightens-OverCrest	<emphasis level="strong">left 5</emphasis> <emphasis level="strong">tightens</emphasis> <emphasis level="strong">over crest</emphasis>
Left5-VeryLong	<emphasis level="strong">left 5</emphasis> <emphasis level="strong">very long</emphasis>
Left5-VeryLong-Tighten4	<emphasis level="strong">left 5</emphasis> <emphasis level="strong">very long</emphasis> <emphasis level="strong">tightens 4</emphasis>
Left6-DontCut-Short	<emphasis level="strong">left 6</emphasis> <emphasis level="strong">don't cut</emphasis> <emphasis level="strong">short</emphasis>
Left6-KeepIn	<emphasis level="strong">left 6</emphasis> <emphasis level="strong">keep in</emphasis>
Left6-KeepOut	<emphasis level="strong">left 6</emphasis> <emphasis level="strong">keep out</emphasis>
Left6-Long	<emphasis level="strong">left 6</emphasis> <emphasis level="strong">long</emphasis>
Left6-Long-DontCut	<emphasis level="strong">left 6</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">don't cut</emphasis>
Left6-Long-OverBump-DontCut	<emphasis level="strong">left 6</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">over bump</emphasis> <emphasis level="strong">don't cut</emphasis>
Left6-OverBump	<emphasis level="strong">left 6</emphasis> <emphasis level="strong">over bump</emphasis>
Left6-OverCrest	<emphasis level="strong">left 6</emphasis> <emphasis level="strong">over crest</emphasis>
Left6-Short-DontCut	<emphasis level="strong">left 6</emphasis> <emphasis level="strong">short</emphasis> <emphasis level="strong">don't cut</emphasis>
Left6-Tighten5	<emphasis level="strong">left 6</emphasis> <emphasis level="strong">tightens 5</emphasis>
Left6-VeryLong-Tightens	<emphasis level="strong">left 6</emphasis> <emphasis level="strong">very long</emphasis> <emphasis level="strong">tightens</emphasis>
LeftFlat-DontCut	<emphasis level="strong">flat left</emphasis> <emphasis level="strong">don't cut</emphasis>
LeftFlat-IntoDip	<emphasis level="strong">flat left</emphasis> <emphasis level="strong">into dip</emphasis>
LeftFlat-KeepLeft	<emphasis level="strong">flat left</emphasis> <emphasis level="strong">keep left</emphasis>
LeftFlat-Long	<emphasis level="strong">flat left</emphasis> <emphasis level="strong">long</emphasis>
LeftFlat-OverBridge	<emphasis level="strong">flat left</emphasis> <emphasis level="strong">over bridge</emphasis>
LeftFlat-OverCrest	<emphasis level="strong">flat left</emphasis> <emphasis level="strong">over crest</emphasis>
LeftHP-Opens-UpHill	<emphasis level="strong">hairpin left</emphasis> <emphasis level="strong">opens</emphasis> <emphasis level="strong">uphill</emphasis>
LeftHP-TightensLate	<emphasis level="strong">hairpin left</emphasis> <emphasis level="strong">tightens late</emphasis>
LeftKink-KeepRight	<emphasis level="strong">kink left</emphasis> <emphasis level="strong">keep right</emphasis>
LeftOpenHP-Narrows-Late	<emphasis level="strong">open hairpin left</emphasis> <emphasis level="strong">narrows</emphasis> <emphasis level="strong">late</emphasis>
Opens-And-Tightens	<emphasis level="strong">opens</emphasis> and <emphasis level="strong">tightens</emphasis>
Opens-And-TightensLate	<emphasis level="strong">opens</emphasis> and <emphasis level="strong">tightens late</emphasis>
Over-Finish	over <emphasis level="strong">finish</emphasis>
Over-JumpMaybe	over <emphasis level="strong">jump maybe</emphasis>
OverBump-Into-Right4-DontCut	<emphasis level="strong">over bump</emphasis> into <emphasis level="strong">right 4</emphasis> <emphasis level="strong">don't cut</emphasis>
OverCrest-Dist80	<emphasis level="strong">over crest</emphasis> <emphasis level="strong">80</emphasis>
OverCrest-Into-Right1-Long-Opens	<emphasis level="strong">over crest</emphasis> into <emphasis level="strong">right 1</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">opens</emphasis>
OverCrest-Into-Right3-Short	<emphasis level="strong">over crest</emphasis> into <emphasis level="strong">right 3</emphasis> <emphasis level="strong">short</emphasis>
OverCrest-Into-Right4-Long	<emphasis level="strong">over crest</emphasis> into <emphasis level="strong">right 4</emphasis> <emphasis level="strong">long</emphasis>
OverCrest-Into-Right4-Long-Opens	<emphasis level="strong">over crest</emphasis> into <emphasis level="strong">right 4</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">opens</emphasis>
OverCrest-Into-Right5	<emphasis level="strong">over crest</emphasis> into <emphasis level="strong">right 5</emphasis>
Right1-DontCut	<emphasis level="strong">right 1</emphasis> <emphasis level="strong">don't cut</emphasis>
Right1-Long-Tightens	<emphasis level="strong">right 1</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">tightens</emphasis>
Right1-Long-TightensLate	<emphasis level="strong">right 1</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">tightens late</emphasis>
Right2-Caution-Tightens-OverBridge	<emphasis level="strong">right 2</emphasis> <emphasis level="strong">caution</emphasis> <emphasis level="strong">tightens</emphasis> <emphasis level="strong">over bridge</emphasis>
Right2-DontCut	<emphasis level="strong">right 2</emphasis> <emphasis level="strong">don't cut</emphasis>
Right2-KeepIn	<emphasis level="strong">right 2</emphasis> <emphasis level="strong">keep in</emphasis>
Right2-Long	<emphasis level="strong">right 2</emphasis> <emphasis level="strong">long</emphasis>
Right2-Long-Opens	<emphasis level="strong">right 2</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">opens</emphasis>
Right2-Long-Opens-DontCut	<emphasis level="strong">right 2</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">opens</emphasis> <emphasis level="strong">don't cut</emphasis>
Right2-Opens	<emphasis level="strong">right 2</emphasis> <emphasis level="strong">opens</emphasis>
Right2-Opens-DontCut	<emphasis level="strong">right 2</emphasis> <emphasis level="strong">opens</emphasis> <emphasis level="strong">don't cut</emphasis>
Right2-Opens-Long	<emphasis level="strong">right 2</emphasis> <emphasis level="strong">opens</emphasis> <emphasis level="strong">long</emphasis>
Right2-OpensLate	<emphasis level="strong">right 2</emphasis> <emphasis level="strong">opens late</emphasis>
Right2-SmallCut	<emphasis level="strong">right 2</emphasis> <emphasis level="strong">small cut</emphasis>
Right2-Tighten1	<emphasis level="strong">right 2</emphasis> <emphasis level="strong">tightens 1</emphasis>
Right2-Tightens	<emphasis level="strong">right 2</emphasis> <emphasis level="strong">tightens</emphasis>
Right2-Tightens-DontCut	<emphasis level="strong">right 2</emphasis> <emphasis level="strong">tightens</emphasis> <emphasis level="strong">don't cut</emphasis>
Right2-TightensLate	<emphasis level="strong">right 2</emphasis> <emphasis level="strong">tightens late</emphasis>
Right3-Caution-DontCut-KeepIn	<emphasis level="strong">right 3</emphasis> <emphasis level="strong">caution</emphasis> <emphasis level="strong">don't cut</emphasis> <emphasis level="strong">keep in</emphasis>
Right3-DontCut	<emphasis level="strong">right 3</emphasis> <emphasis level="strong">don't cut</emphasis>
Right3-KeepIn	<emphasis level="strong">right 3</emphasis> <emphasis level="strong">keep in</emphasis>
Right3-Long	<emphasis level="strong">right 3</emphasis> <emphasis level="strong">long</emphasis>
Right3-Long-Narrows-TightensLate	<emphasis level="strong">right 3</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">narrows</emphasis> <emphasis level="strong">tightens late</emphasis>
Right3-Long-Opens	<emphasis level="strong">right 3</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">opens</emphasis>
Right3-Long-Tighten2-Late	<emphasis level="strong">right 3</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">tightens 2</emphasis> <emphasis level="strong">late</emphasis>
Right3-Long-TightensLate	<emphasis level="strong">right 3</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">tightens late</emphasis>
Right3-Long-TightensLate-SmallCut	<emphasis level="strong">right 3</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">tightens late</emphasis> <emphasis level="strong">small cut</emphasis>
Right3-Opens	<emphasis level="strong">right 3</emphasis> <emphasis level="strong">opens</emphasis>
Right3-OverCrest-Widens	<emphasis level="strong">right 3</emphasis> <emphasis level="strong">over crest</emphasis> <emphasis level="strong">widens</emphasis>
Right3-Short	<emphasis level="strong">right 3</emphasis> <emphasis level="strong">short</emphasis>
Right3-Short-DontCut-KeepIn	<emphasis level="strong">right 3</emphasis> <emphasis level="strong">short</emphasis> <emphasis level="strong">don't cut</emphasis> <emphasis level="strong">keep in</emphasis>
Right3-Short-KeepIn	<emphasis level="strong">right 3</emphasis> <emphasis level="strong">short</emphasis> <emphasis level="strong">keep in</emphasis>
Right3-Tighten2-Late	<emphasis level="strong">right 3</emphasis> <emphasis level="strong">tightens 2</emphasis> <emphasis level="strong">late</emphasis>
Right3-Tightens	<emphasis level="strong">right 3</emphasis> <emphasis level="strong">tightens</emphasis>
Right3-Tightens-DontCut	<emphasis level="strong">right 3</emphasis> <emphasis level="strong">tightens</emphasis> <emphasis level="strong">don't cut</emphasis>
Right3-Tightens-IntoDip	<emphasis level="strong">right 3</emphasis> <emphasis level="strong">tightens</emphasis> <emphasis level="strong">into dip</emphasis>
Right3-Tightens-SmallCut	<emphasis level="strong">right 3</emphasis> <emphasis level="strong">tightens</emphasis> <emphasis level="strong">small cut</emphasis>
Right3-TightensLate-DontCut	<emphasis level="strong">right 3</emphasis> <emphasis level="strong">tightens late</emphasis> <emphasis level="strong">don't cut</emphasis>
Right4-BadCamber	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">bad camber</emphasis>
Right4-Brake	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">brake</emphasis>
Right4-Caution-IntoDip	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">caution</emphasis> <emphasis level="strong">into dip</emphasis>
Right4-DontCut	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">don't cut</emphasis>
Right4-DontCut-Late	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">don't cut</emphasis> <emphasis level="strong">late</emphasis>
Right4-KeepIn	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">keep in</emphasis>
Right4-Long	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">long</emphasis>
Right4-Long-Tighten1-Late	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">tightens 1</emphasis> <emphasis level="strong">late</emphasis>
Right4-Long-Tightens	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">tightens</emphasis>
Right4-Long-TightensLate	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">tightens late</emphasis>
Right4-Opens	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">opens</emphasis>
Right4-OverBumps	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">over bumps</emphasis>
Right4-OverCrest	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">over crest</emphasis>
Right4-Short	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">short</emphasis>
Right4-Short-KeepIn	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">short</emphasis> <emphasis level="strong">keep in</emphasis>
Right4-Short-OverCrest	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">short</emphasis> <emphasis level="strong">over crest</emphasis>
Right4-SmallCut	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">small cut</emphasis>
Right4-Tighten3-Late	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">tightens 3</emphasis> <emphasis level="strong">late</emphasis>
Right4-Tighten3-Late-DontCut	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">tightens 3</emphasis> <emphasis level="strong">late</emphasis> <emphasis level="strong">don't cut</emphasis>
Right4-Tightens	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">tightens</emphasis>
Right4-Tightens-DontCut	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">tightens</emphasis> <emphasis level="strong">don't cut</emphasis>
Right4-Tightens-OverCrest	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">tightens</emphasis> <emphasis level="strong">over crest</emphasis>
Right4-VeryLong-OverCrest	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">very long</emphasis> <emphasis level="strong">over crest</emphasis>
Right4-VeryLong-TightensLate	<emphasis level="strong">right 4</emphasis> <emphasis level="strong">very long</emphasis> <emphasis level="strong">tightens late</emphasis>
Right5-Brake	<emphasis level="strong">right 5</emphasis> <emphasis level="strong">brake</emphasis>
Right5-DontCut	<emphasis level="strong">right 5</emphasis> <emphasis level="strong">don't cut</emphasis>
Right5-KeepIn	<emphasis level="strong">right 5</emphasis> <emphasis level="strong">keep in</emphasis>
Right5-KeepOut	<emphasis level="strong">right 5</emphasis> <emphasis level="strong">keep out</emphasis>
Right5-Long	<emphasis level="strong">right 5</emphasis> <emphasis level="strong">long</emphasis>
Right5-Long-Opens	<emphasis level="strong">right 5</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">opens</emphasis>
Right5-Long-Opens-OverCrest	<emphasis level="strong">right 5</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">opens</emphasis> <emphasis level="strong">over crest</emphasis>
Right5-Long-OverCrest-KeepIn	<emphasis level="strong">right 5</emphasis> <emphasis level="strong">long</emphasis> <emphasis level="strong">over crest</emphasis> <emphasis level="strong">keep in</emphasis>
Right5-Short	<emphasis level="strong">right 5</emphasis> <emphasis level="strong">short</emphasis>
Right5-SlowDown	<emphasis level="strong">right 5</emphasis> <emphasis level="strong">slow down</emphasis>
Right5-VeryLong	<emphasis level="strong">right 5</emphasis> <emphasis level="strong">very long</emphasis>
Right5-VeryLong-TightensLate	<emphasis level="strong">right 5</emphasis> <emphasis level="strong">very long</emphasis> <emphasis level="strong">tightens late</emphasis>
Right6-Brake	<emphasis level="strong">right 6</emphasis> <emphasis level="strong">brake</emphasis>
Right6-DontCut	<emphasis level="strong">right 6</emphasis> <emphasis level="strong">don't cut</emphasis>
Right6-KeepIn	<emphasis level="strong">right 6</emphasis> <emphasis level="strong">keep in</emphasis>
Right6-Long	<emphasis level="strong">right 6</emphasis> <emphasis level="strong">long</emphasis>
Right6-OverCrest	<emphasis level="strong">right 6</emphasis> <emphasis level="strong">over crest</emphasis>
Right6-Short	<emphasis level="strong">right 6</emphasis> <emphasis level="strong">short</emphasis>
Right6-Short-DontCut	<emphasis level="strong">right 6</emphasis> <emphasis level="strong">short</emphasis> <emphasis level="strong">don't cut</emphasis>
Right6-ThroughTunnel	<emphasis level="strong">right 6</emphasis> <emphasis level="strong">through tunnel</emphasis>
Right6-Tightens	<emphasis level="strong">right 6</emphasis> <emphasis level="strong">tightens</emphasis>
Right6-TightensLate	<emphasis level="strong">right 6</emphasis> <emphasis level="strong">tightens late</emphasis>
RightFlat-OverBridge	<emphasis level="strong">flat right</emphasis> <emphasis level="strong">over bridge</emphasis>
RightFlat-OverCrest	<emphasis level="strong">flat right</emphasis> <emphasis level="strong">over crest</emphasis>
RightHP-Opens	<emphasis level="strong">hairpin right</emphasis> <emphasis level="strong">opens</emphasis>
RightKink-Into	<emphasis level="strong">kink right</emphasis> into
SlowDown-And-StopAtMarshals	<emphasis level="strong">slow down</emphasis> and <emphasis level="strong">stop at marshals</emphasis>
SlowDown-Right4-Tightens	<emphasis level="strong">slow down</emphasis> <emphasis level="strong">right 4</emphasis> <emphasis level="strong">tightens</emphasis>
SlowDown-StopAtMarshals	<emphasis level="strong">slow down</emphasis> <emphasis level="strong">stop at marshals</emphasis>
SmallCut-KeepIn	<emphasis level="strong">small cut</emphasis> <emphasis level="strong">keep in</emphasis>
Sudden-Right4	<emphasis level="strong">sudden</emphasis> <emphasis level="strong">right 4</emphasis>
Tighten2-Late	<emphasis level="strong">tightens 2</emphasis> <emphasis level="strong">late</emphasis>
Tighten3-Late	<emphasis level="strong">tightens 3</emphasis> <emphasis level="strong">late</emphasis>
Tighten4-Late-KeepIn	<emphasis level="strong">tightens 4</emphasis> <emphasis level="strong">late</emphasis> <emphasis level="strong">keep in</emphasis>
